task_id,base_completed,base_strict_success,base_purchase_success,base_reward_valid,base_final_reward,base_reward_type,base_done,base_judge_status,base_not_judged_reason,base_primary_error,base_steps,base_action_attempts,base_guard_rejections,base_duplicate_actions,base_duplicate_searches,base_truncated,base_context_usage_ratio,base_infrastructure_invalid,base_hard_violations,base_rubric_satisfied,base_rubric_violated,base_rubric_unknown,base_rubric_not_applicable,base_search_strategy,base_candidate_utilization,base_evidence_verification,base_decision_quality,base_termination_efficiency,sft_completed,sft_strict_success,sft_purchase_success,sft_reward_valid,sft_final_reward,sft_reward_type,sft_done,sft_judge_status,sft_not_judged_reason,sft_primary_error,sft_steps,sft_action_attempts,sft_guard_rejections,sft_duplicate_actions,sft_duplicate_searches,sft_truncated,sft_context_usage_ratio,sft_infrastructure_invalid,sft_hard_violations,sft_rubric_satisfied,sft_rubric_violated,sft_rubric_unknown,sft_rubric_not_applicable,sft_search_strategy,sft_candidate_utilization,sft_evidence_verification,sft_decision_quality,sft_termination_efficiency,grpo100_completed,grpo100_strict_success,grpo100_purchase_success,grpo100_reward_valid,grpo100_final_reward,grpo100_reward_type,grpo100_done,grpo100_judge_status,grpo100_not_judged_reason,grpo100_primary_error,grpo100_steps,grpo100_action_attempts,grpo100_guard_rejections,grpo100_duplicate_actions,grpo100_duplicate_searches,grpo100_truncated,grpo100_context_usage_ratio,grpo100_infrastructure_invalid,grpo100_hard_violations,grpo100_rubric_satisfied,grpo100_rubric_violated,grpo100_rubric_unknown,grpo100_rubric_not_applicable,grpo100_search_strategy,grpo100_candidate_utilization,grpo100_evidence_verification,grpo100_decision_quality,grpo100_termination_efficiency,grpo230_completed,grpo230_strict_success,grpo230_purchase_success,grpo230_reward_valid,grpo230_final_reward,grpo230_reward_type,grpo230_done,grpo230_judge_status,grpo230_not_judged_reason,grpo230_primary_error,grpo230_steps,grpo230_action_attempts,grpo230_guard_rejections,grpo230_duplicate_actions,grpo230_duplicate_searches,grpo230_truncated,grpo230_context_usage_ratio,grpo230_infrastructure_invalid,grpo230_hard_violations,grpo230_rubric_satisfied,grpo230_rubric_violated,grpo230_rubric_unknown,grpo230_rubric_not_applicable,grpo230_search_strategy,grpo230_candidate_utilization,grpo230_evidence_verification,grpo230_decision_quality,grpo230_termination_efficiency,qwen38_27b_completed,qwen38_27b_strict_success,qwen38_27b_purchase_success,qwen38_27b_reward_valid,qwen38_27b_final_reward,qwen38_27b_reward_type,qwen38_27b_done,qwen38_27b_judge_status,qwen38_27b_not_judged_reason,qwen38_27b_primary_error,qwen38_27b_steps,qwen38_27b_action_attempts,qwen38_27b_guard_rejections,qwen38_27b_duplicate_actions,qwen38_27b_duplicate_searches,qwen38_27b_truncated,qwen38_27b_context_usage_ratio,qwen38_27b_infrastructure_invalid,qwen38_27b_hard_violations,qwen38_27b_rubric_satisfied,qwen38_27b_rubric_violated,qwen38_27b_rubric_unknown,qwen38_27b_rubric_not_applicable,qwen38_27b_search_strategy,qwen38_27b_candidate_utilization,qwen38_27b_evidence_verification,qwen38_27b_decision_quality,qwen38_27b_termination_efficiency,grpo230_v3_completed,grpo230_v3_strict_success,grpo230_v3_purchase_success,grpo230_v3_reward_valid,grpo230_v3_final_reward,grpo230_v3_reward_type,grpo230_v3_done,grpo230_v3_judge_status,grpo230_v3_not_judged_reason,grpo230_v3_primary_error,grpo230_v3_steps,grpo230_v3_action_attempts,grpo230_v3_guard_rejections,grpo230_v3_duplicate_actions,grpo230_v3_duplicate_searches,grpo230_v3_truncated,grpo230_v3_context_usage_ratio,grpo230_v3_infrastructure_invalid,grpo230_v3_hard_violations,grpo230_v3_rubric_satisfied,grpo230_v3_rubric_violated,grpo230_v3_rubric_unknown,grpo230_v3_rubric_not_applicable,grpo230_v3_search_strategy,grpo230_v3_candidate_utilization,grpo230_v3_evidence_verification,grpo230_v3_decision_quality,grpo230_v3_termination_efficiency,qwen38_27b_v3_completed,qwen38_27b_v3_strict_success,qwen38_27b_v3_purchase_success,qwen38_27b_v3_reward_valid,qwen38_27b_v3_final_reward,qwen38_27b_v3_reward_type,qwen38_27b_v3_done,qwen38_27b_v3_judge_status,qwen38_27b_v3_not_judged_reason,qwen38_27b_v3_primary_error,qwen38_27b_v3_steps,qwen38_27b_v3_action_attempts,qwen38_27b_v3_guard_rejections,qwen38_27b_v3_duplicate_actions,qwen38_27b_v3_duplicate_searches,qwen38_27b_v3_truncated,qwen38_27b_v3_context_usage_ratio,qwen38_27b_v3_infrastructure_invalid,qwen38_27b_v3_hard_violations,qwen38_27b_v3_rubric_satisfied,qwen38_27b_v3_rubric_violated,qwen38_27b_v3_rubric_unknown,qwen38_27b_v3_rubric_not_applicable,qwen38_27b_v3_search_strategy,qwen38_27b_v3_candidate_utilization,qwen38_27b_v3_evidence_verification,qwen38_27b_v3_decision_quality,qwen38_27b_v3_termination_efficiency,sft_to_grpo100_strict_transition,sft_to_grpo100_purchase_transition,grpo100_minus_sft_reward,grpo100_to_grpo230_strict_transition,grpo100_to_grpo230_purchase_transition,grpo230_minus_grpo100_reward,grpo230_to_grpo230_v3_strict_transition,grpo230_to_grpo230_v3_purchase_transition,grpo230_v3_minus_grpo230_reward
308,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,1,0,True,0.2109331860850359,False,0,0,0,9,0,1,1,0,0,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,14,14,0,4,0,True,0.4726323119777159,False,0,9,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,6,6,0,0,0,True,0.9052924791086351,False,0,9,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,4,4,0,0,0,True,0.20490947075208912,False,0,9,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,4,4,0,0,0,True,0.20083565459610028,False,0,9,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,4,4,0,0,0,False,0.21918523676880222,False,0,9,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,4,4,0,0,0,False,0.2141016713091922,False,0,9,0,0,0,2,2,2,2,2,failure_to_failure,success_to_success,0.0,failure_to_failure,success_to_success,0.0,failure_to_failure,success_to_success,0.0
1434,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,0,0,True,0.3119133075648813,False,0,3,0,3,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,12,12,0,1,0,True,0.5831824512534819,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,14,14,0,2,0,True,0.36128133704735377,False,0,6,0,0,0,2,2,1,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,0,0,True,0.30069637883008354,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,candidate_comparison_insufficient,10,11,1,0,0,True,0.35919220055710305,False,0,6,0,0,0,1,1,1,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.22733286908077993,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.22322423398328692,False,0,6,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
1301,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,0,0,True,0.20289204859193816,False,0,6,0,2,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,7,7,0,0,0,True,0.4543523676880223,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,1,0,True,0.8502089136490251,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.17510445682451253,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.17308495821727019,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.19227019498607242,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.18983286908077995,False,0,8,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
923,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,7,3,0,0,True,0.3376587520706792,False,0,8,0,2,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,11,11,0,1,0,True,0.5321030640668524,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,0.96,gold_purchase,True,valid,,,19,19,0,4,0,True,0.952158774373259,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,13,13,0,2,0,True,0.4381267409470752,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.18614206128133703,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.20041782729805013,False,0,10,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.19721448467966574,False,0,10,0,0,0,2,2,2,2,2,success_to_success,success_to_success,-0.04,success_to_success,success_to_success,0.04,success_to_success,success_to_success,0.0
1016,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,1,0,True,0.3936706239646604,False,0,6,0,3,0,1,1,1,0,0,True,False,False,True,-1.09,wrong_purchase,True,valid,,search_ineffective_reformulation,22,22,0,5,0,True,0.8477367688022284,False,1,8,1,0,0,1,1,1,1,1,True,False,False,True,-0.65,repeat_loop,True,valid,,repeat_loop,20,20,0,7,0,True,0.5106545961002785,False,2,7,2,0,0,1,1,1,1,0,True,False,False,True,-1.05,max_steps,True,valid,,max_steps_exhaustion,45,45,0,11,1,True,0.9996518105849582,False,1,5,1,3,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.3205431754874652,False,0,9,0,0,0,2,2,2,2,2,True,False,False,True,-1.24,wrong_purchase,True,valid,,budget_violation,28,28,0,11,2,False,0.9985027855153203,False,2,7,2,0,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.3414345403899721,False,0,9,0,0,0,2,2,2,2,2,failure_to_failure,failure_to_failure,0.44,failure_to_failure,failure_to_failure,-0.4,failure_to_failure,failure_to_failure,-0.19
132,True,False,False,True,-0.8,guard_rejection,False,valid,,max_steps_exhaustion,7,12,5,4,0,True,0.2276711761457758,False,0,7,0,1,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,1,0,True,0.34380222841225627,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,7,7,0,0,0,True,0.25877437325905295,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.19606545961002786,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.18986768802228413,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.2144150417827298,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.2073816155988858,False,0,8,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
719,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,1,0,True,0.24220044174489233,False,0,0,0,7,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.3022632311977716,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.5210654596100278,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.18185933147632313,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,candidate_comparison_insufficient,4,4,0,0,0,True,0.1753481894150418,False,0,6,0,1,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.19425487465181057,False,0,7,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,4,4,0,0,0,False,0.17315459610027856,False,1,5,2,0,0,1,1,1,0,1,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
264,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,6,12,6,2,0,True,0.2453409718387631,False,0,0,0,6,0,1,1,0,0,0,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,2,0,True,0.1513231197771588,False,1,2,1,3,0,1,1,0,0,0,True,False,False,True,-1.09,wrong_purchase,True,valid,,critical_evidence_missing,22,22,0,9,0,True,0.9726671309192201,False,0,3,0,3,0,1,1,1,1,1,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,True,0.17942200557103063,False,0,6,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,critical_evidence_missing,8,8,0,0,0,True,0.2722841225626741,False,0,5,0,1,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,0,0,False,0.3372214484679666,False,0,6,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,4,4,0,0,0,False,0.19425487465181057,False,0,4,0,2,0,1,1,1,1,1,failure_to_failure,failure_to_failure,-0.29,failure_to_failure,failure_to_failure,0.09,failure_to_success,failure_to_success,2.0
568,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,0,0,True,0.23612644947542794,False,0,0,0,6,0,1,0,0,0,0,True,False,False,True,-0.84,repeat_loop,True,valid,,search_mechanical_repeat,28,30,2,18,5,True,0.6755222841225627,False,0,1,0,5,0,1,1,0,0,0,True,False,True,True,0.75,valid_alternative_purchase,True,valid,,premature_purchase,20,20,0,6,0,True,1.2061281337047354,False,2,3,2,1,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,11,11,0,1,0,True,0.4127785515320334,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.16653899721448467,False,0,6,0,0,0,1,1,1,2,2,True,False,True,True,0.77,valid_alternative_purchase,True,valid,,requirement_violation,18,18,0,4,0,False,0.5807451253481895,False,2,4,2,0,0,1,1,1,0,0,True,False,False,True,-0.4,early_abstain,True,valid,,premature_abstain,4,4,0,0,0,False,0.2413300835654596,False,0,5,0,1,0,1,1,1,0,0,failure_to_failure,failure_to_success,1.59,failure_to_success,success_to_success,0.25,success_to_failure,success_to_success,-0.23
1070,True,False,False,True,-0.6,repeat_loop,True,valid,,repeat_loop,13,21,8,11,2,True,0.3318953616786306,False,0,0,0,5,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.41451949860724235,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.3175139275766017,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,0,0,True,0.2743036211699164,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.16817548746518104,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.1809540389972145,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.17876044568245125,False,0,5,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
128,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,2,0,True,0.2612852015461071,False,0,0,0,7,0,1,1,0,0,0,True,True,True,True,0.95,gold_purchase,True,valid,,,20,20,0,8,0,True,0.7906337047353761,False,0,7,0,0,0,2,2,1,2,2,True,True,True,True,0.89,gold_purchase,True,valid,,,23,23,0,10,0,True,0.9831128133704735,False,0,7,0,0,0,2,2,1,2,2,True,False,False,True,-0.64,repeat_loop,True,valid,,repeat_loop,19,20,1,10,1,True,0.6853412256267409,False,0,5,0,2,0,1,1,1,1,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,4,5,1,0,0,True,0.1573467966573816,False,1,3,1,3,0,1,1,0,0,1,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.20142757660167132,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.19237465181058497,False,0,7,0,0,0,2,2,2,2,2,success_to_success,success_to_success,-0.06,success_to_failure,success_to_failure,-1.53,failure_to_success,failure_to_success,1.64
457,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,7,3,1,0,True,0.15202236333517394,False,0,0,0,8,0,1,1,1,0,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,8,8,0,1,0,True,0.6126740947075209,False,0,8,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,8,8,0,1,0,True,1.2061281337047354,False,0,8,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,4,4,0,0,0,True,0.16573816155988857,False,0,8,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,4,4,0,0,0,True,0.1608983286908078,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.18823119777158775,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.1801532033426184,False,0,8,0,0,0,2,2,2,2,2,failure_to_failure,success_to_success,0.0,failure_to_failure,success_to_success,0.0,failure_to_success,success_to_success,0.2
1447,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,0,0,True,0.30052457205963556,False,0,0,0,6,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.5813718662952646,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,1.2061281337047354,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1750348189415042,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.16862813370473537,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.19247910863509748,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.18736072423398328,False,0,6,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
261,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,1,0,True,0.31346631695196026,False,0,0,0,8,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.6289693593314764,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,1.1064066852367689,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1831824512534819,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.179491643454039,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.1968314763231198,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.19557799442896937,False,0,8,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
1052,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,1,0,True,0.3215764770844837,False,0,0,0,5,0,1,0,0,0,0,True,True,True,True,0.97,gold_purchase,True,valid,,,18,18,0,3,0,True,0.5813718662952646,False,0,5,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,candidate_comparison_insufficient,8,8,0,1,0,True,0.48516713091922004,False,0,5,0,0,0,1,1,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,True,0.16751392757660166,False,0,5,0,0,0,2,2,2,2,2,True,False,False,True,-0.6,repeat_loop,True,valid,,premature_abstain,4,4,0,2,0,True,0.24073816155988859,False,0,0,0,5,0,1,0,0,0,0,True,False,False,True,-1.09,wrong_purchase,True,valid,,search_mechanical_repeat,22,22,0,10,0,False,0.7797353760445682,False,0,4,1,0,0,0,0,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,7,7,0,0,0,False,0.31928969359331477,False,0,5,0,0,0,2,2,2,2,2,success_to_failure,success_to_failure,-1.97,failure_to_failure,failure_to_failure,0.0,failure_to_failure,failure_to_failure,-0.09
198,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,2,0,True,0.4034718387631143,False,0,0,0,7,0,1,1,1,0,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,premature_purchase,9,9,0,1,0,True,0.1389623955431755,False,0,4,0,3,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,13,13,0,2,0,True,0.6498607242339833,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1781685236768802,False,0,7,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,critical_evidence_missing,4,4,0,0,0,True,0.17607938718662952,False,0,4,0,3,0,1,1,1,1,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,premature_purchase,4,4,0,0,0,False,0.17590529247910863,False,0,5,0,2,0,1,1,1,1,1,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,4,4,0,0,0,False,0.16775766016713092,False,1,4,1,2,0,1,1,1,1,1,failure_to_success,success_to_success,0.2,success_to_success,success_to_success,0.0,success_to_failure,success_to_success,-0.2
509,True,False,False,True,-0.8,guard_rejection,False,valid,,repeat_loop,4,8,4,2,0,True,0.3899779127553838,False,0,0,0,8,0,1,1,1,0,0,True,True,True,True,0.97,gold_purchase,True,valid,,,18,18,0,7,0,True,0.5171309192200557,False,0,8,0,0,0,2,2,1,2,2,True,True,True,True,0.97,gold_purchase,True,valid,,,18,18,0,6,0,True,1.2061281337047354,False,0,8,0,0,0,2,2,2,2,2,True,False,False,True,-0.6,repeat_loop,True,valid,,critical_evidence_missing,5,7,2,2,0,True,0.20118384401114206,False,1,5,1,2,0,1,1,0,0,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,critical_evidence_missing,4,4,0,0,0,True,0.16208217270194986,False,1,5,1,2,0,1,1,0,0,1,True,True,True,True,1.0,gold_purchase,True,valid,,,10,12,2,1,0,False,0.4219707520891365,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.17823816155988859,False,0,8,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_failure,success_to_failure,-1.57,failure_to_success,failure_to_success,1.6
1406,True,False,False,True,-0.6,repeat_loop,True,valid,,premature_abstain,9,13,4,7,1,True,0.4115819988956378,False,0,6,0,1,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.7553621169916435,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.5816155988857938,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1772284122562674,False,0,7,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,True,0.16542479108635097,False,0,7,0,0,0,2,2,1,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,False,0.18659470752089136,False,0,7,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,False,0.18297353760445684,False,0,7,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_failure,success_to_failure,-2.0
75,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,0,0,True,0.24157923799006073,False,0,0,0,5,0,1,0,0,0,0,True,True,True,True,0.82,gold_purchase,True,valid,,search_ineffective_reformulation,26,27,1,6,0,True,0.42698467966573816,False,0,5,0,0,0,1,1,2,2,1,True,True,True,True,0.85,gold_purchase,True,valid,,search_mechanical_repeat,25,25,0,8,1,True,0.9121169916434541,False,0,5,0,0,0,1,1,2,2,1,True,False,False,True,-0.81,repeat_loop,True,valid,,repeat_loop,27,27,0,12,0,True,0.9491991643454039,False,0,1,0,4,0,1,1,1,0,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,premature_purchase,11,13,2,1,0,True,0.42217966573816157,False,0,4,1,0,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,11,11,0,1,0,False,0.46915041782729805,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.19881615598885793,False,0,5,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.03,success_to_failure,success_to_failure,-1.66,failure_to_success,failure_to_success,1.81
707,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,0,0,True,0.2643912203202651,False,0,6,0,2,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.40358635097493034,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.3969707520891365,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.16500696378830085,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,candidate_comparison_insufficient,4,4,0,0,0,True,0.16103760445682452,False,0,8,0,0,0,1,1,1,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.1778899721448468,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.17524373259052925,False,0,8,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
